student_id,grade_10_marks,interest_math,interest_bio,interest_econ,coding,drawing,sports,family_background,stream,profession
466,66,0,0,0,0,1,0,Teacher,Arts,Designer
467,53,0,1,1,0,1,0,Doctor,Commerce,CA
468,70,0,0,1,0,1,1,Business,Commerce,CA
469,81,0,1,0,1,0,0,Doctor,Science,Data Scientist
470,64,1,1,0,1,0,0,Engineer,Commerce,Accountant
471,69,0,0,0,0,0,1,Teacher,Arts,Historian
472,63,0,0,0,0,0,0,Business,Commerce,Accountant
473,95,0,1,0,1,0,1,Artist,Arts,Historian
474,95,0,0,1,0,0,0,Doctor,Commerce,Business Analyst
475,77,0,1,1,0,1,0,Artist,Commerce,Business Analyst
476,83,1,1,1,1,0,1,Artist,Commerce,CA
477,56,1,1,1,1,1,0,Teacher,Commerce,Business Analyst
478,58,0,1,1,0,1,1,Teacher,Commerce,Business Analyst
479,66,1,0,1,1,0,1,Doctor,Commerce,Accountant
480,79,1,0,1,1,1,1,Business,Commerce,CA
481,93,0,0,1,1,0,1,Business,Commerce,Accountant
482,77,1,1,1,1,1,1,Engineer,Commerce,CA
483,92,1,1,1,1,0,0,Artist,Science,Data Scientist
484,66,0,1,1,1,0,1,Business,Commerce,Business Analyst
485,95,0,0,0,0,0,1,Business,Commerce,Banker
486,77,1,1,1,0,1,1,Teacher,Commerce,Accountant
487,62,1,0,0,0,0,1,Business,Commerce,Business Analyst
488,66,0,0,0,0,1,0,Business,Commerce,CA
489,73,0,1,1,1,0,0,Teacher,Commerce,Business Analyst
490,82,0,0,0,1,1,0,Artist,Arts,Designer
491,99,0,0,0,1,0,0,Doctor,Science,Data Scientist
492,62,1,0,1,1,0,0,Doctor,Commerce,Accountant
493,73,1,1,1,0,1,1,Engineer,Commerce,Accountant
494,73,1,0,0,0,1,1,Doctor,Arts,Psychologist
495,72,1,1,1,1,1,1,Business,Commerce,Accountant
496,80,0,0,1,0,1,1,Business,Commerce,Accountant
497,51,1,0,0,0,1,0,Business,Commerce,CA
498,94,1,0,1,0,1,0,Artist,Commerce,Accountant
499,96,0,1,0,0,1,1,Business,Commerce,Business Analyst
500,93,0,0,1,0,1,0,Teacher,Commerce,Business Analyst
501,51,0,1,1,0,0,0,Doctor,Commerce,Banker
502,81,0,1,0,0,1,1,Teacher,Arts,Historian
503,75,1,0,1,0,0,1,Teacher,Commerce,Business Analyst
504,54,1,0,1,1,1,1,Engineer,Commerce,CA
505,77,0,0,1,0,1,1,Teacher,Commerce,Accountant
506,78,0,1,1,1,1,1,Business,Commerce,Business Analyst
507,91,0,1,1,0,1,1,Engineer,Commerce,Banker
508,52,1,0,1,0,0,0,Doctor,Commerce,Banker
509,51,1,0,0,1,1,1,Engineer,Arts,Historian
510,91,1,0,1,0,1,0,Engineer,Commerce,Accountant
511,91,0,0,0,0,1,0,Artist,Arts,Journalist
512,83,0,1,1,1,0,1,Business,Commerce,Accountant
513,89,0,1,0,0,1,0,Engineer,Arts,Journalist
514,92,1,0,0,0,1,0,Artist,Arts,Psychologist
515,95,0,1,1,1,0,0,Artist,Commerce,Accountant
516,86,1,0,0,1,0,0,Business,Commerce,CA
517,97,1,0,1,0,0,0,Teacher,Commerce,Accountant
518,80,0,1,1,0,1,1,Doctor,Commerce,Business Analyst
519,58,1,1,0,0,0,0,Teacher,Commerce,Accountant
520,62,0,0,1,0,1,1,Engineer,Commerce,Business Analyst
521,59,1,0,1,1,0,1,Teacher,Commerce,Banker
522,61,1,1,1,0,1,0,Business,Commerce,CA
523,59,0,0,0,1,1,1,Artist,Arts,Psychologist
524,97,1,0,0,0,1,1,Engineer,Arts,Journalist
525,52,1,1,0,0,1,1,Business,Commerce,Banker
526,54,1,0,0,0,1,0,Business,Commerce,Business Analyst
527,81,0,1,1,1,0,0,Teacher,Commerce,Banker
528,55,1,1,0,1,1,1,Engineer,Arts,Journalist
529,84,1,0,0,1,1,1,Artist,Arts,Designer
530,92,0,0,1,0,1,1,Teacher,Commerce,Banker
531,61,0,0,0,1,0,0,Doctor,Science,Data Scientist
532,69,1,0,1,0,1,1,Artist,Commerce,Business Analyst
533,92,1,1,1,0,1,1,Engineer,Science,Pharmacist
534,76,0,1,1,1,0,1,Teacher,Commerce,Business Analyst
535,84,0,1,1,0,1,1,Artist,Commerce,Business Analyst
536,80,1,0,1,0,0,1,Teacher,Commerce,Business Analyst
537,74,0,1,1,1,0,0,Artist,Commerce,Banker
538,96,1,0,0,1,0,1,Teacher,Arts,Journalist
539,69,1,0,0,0,1,1,Artist,Arts,Psychologist
540,72,0,0,0,0,1,0,Doctor,Arts,Psychologist
541,65,0,1,0,0,1,0,Teacher,Arts,Psychologist
542,54,1,1,1,1,1,1,Doctor,Commerce,Banker
543,54,0,0,1,0,1,0,Teacher,Commerce,Business Analyst
544,90,1,1,1,1,0,0,Artist,Science,Doctor
545,85,1,1,0,1,1,0,Teacher,Science,Doctor
546,97,1,0,1,1,0,1,Business,Commerce,Accountant
547,78,1,1,1,1,1,0,Teacher,Commerce,Accountant
548,85,1,0,0,1,0,1,Doctor,Arts,Journalist
549,82,0,1,0,1,0,0,Doctor,Arts,Designer
550,55,1,0,1,1,1,0,Business,Commerce,CA
551,85,0,0,0,0,0,1,Artist,Arts,Journalist
552,86,1,1,1,1,1,1,Artist,Science,Data Scientist
553,71,0,0,0,1,1,0,Doctor,Arts,Psychologist
554,87,1,0,0,0,1,1,Engineer,Arts,Psychologist
555,73,0,0,1,0,0,1,Doctor,Commerce,Accountant
556,94,0,1,1,0,1,1,Teacher,Commerce,Banker
557,51,0,1,0,0,1,0,Teacher,Arts,Psychologist
558,65,1,0,0,1,1,1,Teacher,Arts,Psychologist
559,89,0,0,0,1,0,0,Doctor,Arts,Designer
560,76,0,1,0,0,0,0,Business,Commerce,Accountant
561,81,1,0,1,1,1,1,Artist,Commerce,Business Analyst
562,92,1,1,0,0,0,0,Teacher,Science,Pharmacist
563,52,1,1,0,0,1,1,Business,Commerce,Business Analyst
564,50,0,0,1,1,0,1,Artist,Commerce,CA
565,60,1,1,0,0,0,1,Artist,Arts,Psychologist
566,77,0,1,0,1,0,1,Doctor,Arts,Psychologist
567,71,1,1,0,1,0,0,Doctor,Science,Pharmacist
568,68,0,1,0,1,1,1,Engineer,Arts,Journalist
569,68,1,0,1,1,0,1,Artist,Commerce,Business Analyst
570,91,1,1,1,0,1,1,Doctor,Science,Doctor
571,96,1,0,1,1,0,1,Engineer,Commerce,Business Analyst
572,61,0,0,1,0,1,0,Artist,Commerce,CA
573,85,0,0,0,0,0,0,Business,Commerce,CA
574,88,0,0,1,0,1,0,Doctor,Commerce,CA
575,57,1,0,0,1,1,0,Artist,Arts,Designer
576,70,0,1,0,0,0,0,Teacher,Arts,Historian
577,76,1,1,0,0,1,0,Business,Commerce,CA
578,98,1,1,0,1,0,1,Teacher,Science,Software Engineer
579,52,0,0,1,0,0,0,Teacher,Commerce,Accountant
580,59,0,1,1,1,0,0,Artist,Commerce,CA
581,85,0,0,1,1,0,1,Engineer,Commerce,Business Analyst
582,69,0,0,1,0,0,1,Teacher,Commerce,CA
583,78,0,0,1,1,1,1,Engineer,Commerce,CA
584,55,0,0,0,1,0,1,Teacher,Arts,Designer
585,81,0,0,1,0,0,1,Doctor,Commerce,Banker
586,70,1,1,1,1,1,0,Artist,Commerce,CA
587,67,1,0,0,0,0,0,Business,Commerce,Banker
588,66,1,0,1,0,1,1,Artist,Commerce,Business Analyst
589,97,1,1,1,1,0,1,Artist,Science,Data Scientist
590,97,0,1,1,0,0,1,Teacher,Commerce,Accountant
591,90,1,1,1,0,1,1,Teacher,Science,Doctor
592,85,1,1,1,1,1,0,Artist,Science,Pharmacist
593,59,0,0,0,0,0,0,Engineer,Arts,Designer
594,80,1,1,1,0,1,0,Doctor,Commerce,Business Analyst
595,53,1,1,1,0,0,1,Artist,Commerce,CA
596,94,1,0,0,0,0,1,Business,Commerce,CA
597,71,0,1,1,1,0,0,Engineer,Commerce,Business Analyst
598,87,0,1,0,1,0,0,Artist,Arts,Psychologist
599,50,0,1,0,1,0,0,Artist,Science,Data Scientist
600,73,1,1,0,0,1,0,Business,Commerce,Business Analyst
601,72,0,0,1,0,1,1,Engineer,Commerce,Accountant
602,89,1,0,1,1,0,0,Engineer,Commerce,CA
603,94,1,1,0,1,0,0,Business,Science,Software Engineer
604,88,1,1,0,0,1,0,Teacher,Science,Pharmacist
605,89,0,0,1,1,1,1,Teacher,Commerce,Business Analyst
606,61,0,0,1,1,0,0,Artist,Commerce,CA
607,63,1,0,1,0,0,1,Engineer,Commerce,Business Analyst
608,80,0,0,1,0,1,0,Business,Commerce,Business Analyst
609,66,0,0,0,1,1,0,Doctor,Arts,Psychologist
610,97,1,0,1,1,1,1,Doctor,Commerce,Accountant
611,62,1,0,0,1,0,1,Artist,Arts,Journalist
612,75,1,0,1,1,1,1,Business,Commerce,CA
613,86,0,0,1,0,1,1,Business,Commerce,Business Analyst
614,94,0,0,0,1,0,0,Engineer,Science,Doctor
615,60,0,1,0,0,0,1,Engineer,Arts,Journalist
616,52,0,0,1,1,0,0,Engineer,Commerce,CA
617,77,1,1,1,1,0,0,Artist,Commerce,CA
618,72,0,1,1,1,1,1,Teacher,Commerce,Accountant
619,68,0,0,0,0,1,1,Teacher,Arts,Historian
620,79,1,1,0,0,0,1,Doctor,Arts,Psychologist
621,69,1,1,0,1,0,1,Teacher,Arts,Historian
622,64,1,1,0,0,1,0,Artist,Arts,Historian
623,79,1,0,1,1,0,1,Artist,Commerce,Accountant
624,75,1,1,0,0,0,1,Teacher,Arts,Designer
625,50,0,0,1,0,0,1,Doctor,Commerce,Banker
626,65,1,1,1,1,0,0,Teacher,Commerce,Business Analyst
627,79,1,0,1,1,0,1,Engineer,Commerce,Business Analyst
628,55,0,0,0,0,0,1,Doctor,Arts,Designer
629,73,0,1,1,1,1,1,Business,Commerce,Accountant
630,94,1,1,1,1,1,1,Doctor,Science,Software Engineer
631,66,1,0,0,1,1,1,Teacher,Arts,Journalist
632,70,1,1,1,0,0,1,Business,Commerce,Accountant
633,58,1,0,1,0,1,1,Engineer,Commerce,Accountant
634,88,0,0,0,0,1,1,Artist,Arts,Psychologist
635,88,1,1,0,0,1,0,Doctor,Science,Data Scientist
636,77,0,0,0,0,1,0,Teacher,Arts,Psychologist
637,86,1,1,1,1,0,1,Artist,Science,Data Scientist
638,88,1,0,1,0,0,1,Engineer,Commerce,Accountant
639,62,0,0,1,0,0,1,Business,Commerce,Banker
640,97,1,0,0,1,0,1,Business,Commerce,CA
641,68,1,0,1,0,1,0,Engineer,Commerce,CA
642,94,0,1,0,0,0,1,Teacher,Arts,Designer
643,62,1,0,1,1,0,1,Business,Commerce,CA
644,73,0,1,1,1,1,0,Doctor,Commerce,Accountant
645,55,1,0,0,1,0,0,Business,Commerce,Banker
646,78,0,0,0,0,0,0,Teacher,Commerce,Business Analyst
647,57,1,1,1,1,0,0,Doctor,Commerce,Accountant
648,73,1,0,1,0,1,0,Engineer,Commerce,Accountant
649,52,1,1,0,0,1,1,Artist,Arts,Journalist
650,52,0,1,1,0,1,1,Artist,Commerce,Banker
651,94,1,0,0,1,1,0,Business,Commerce,Banker
652,68,0,1,0,0,0,0,Doctor,Arts,Historian
653,75,1,0,1,1,1,0,Teacher,Commerce,CA
654,93,1,0,0,1,1,0,Artist,Arts,Psychologist
655,72,0,0,1,0,1,1,Teacher,Commerce,Business Analyst
656,62,0,1,1,1,1,1,Business,Commerce,Business Analyst
657,96,0,0,1,1,0,0,Engineer,Commerce,Accountant
658,63,0,0,0,1,1,0,Engineer,Arts,Historian
659,75,0,0,1,1,1,0,Engineer,Commerce,Business Analyst
660,92,0,1,0,0,0,0,Teacher,Commerce,CA
661,60,0,0,1,1,1,1,Engineer,Commerce,Banker
662,61,0,1,1,1,0,1,Business,Commerce,Business Analyst
663,67,1,0,0,1,1,1,Engineer,Arts,Psychologist
664,62,1,0,1,0,0,1,Business,Commerce,Banker
665,56,1,0,0,1,1,0,Engineer,Arts,Journalist
666,78,1,1,1,0,1,1,Business,Commerce,Banker
667,54,1,1,1,1,0,1,Engineer,Commerce,Accountant
668,55,1,1,1,1,0,0,Business,Commerce,Banker
669,93,1,1,0,1,0,1,Artist,Science,Software Engineer
670,65,0,0,0,0,0,0,Doctor,Science,Data Scientist
671,57,1,1,1,1,0,0,Business,Commerce,CA
672,65,0,1,1,1,1,0,Artist,Commerce,Accountant
673,62,0,0,1,0,1,1,Doctor,Commerce,CA
674,51,0,1,1,0,1,1,Doctor,Commerce,CA
675,61,0,1,1,0,0,1,Teacher,Commerce,Banker
676,58,0,0,0,0,0,0,Artist,Commerce,Accountant
677,61,0,0,0,1,0,0,Teacher,Commerce,Banker
678,57,0,1,1,0,1,0,Teacher,Commerce,Accountant
679,84,1,1,0,0,1,0,Doctor,Arts,Journalist
680,68,0,0,1,1,1,0,Business,Commerce,Accountant
681,85,0,0,1,0,1,1,Doctor,Commerce,Banker
682,94,0,1,1,1,0,1,Engineer,Commerce,Banker
683,76,1,1,0,0,0,0,Artist,Arts,Psychologist
684,69,0,1,1,1,0,0,Teacher,Commerce,CA
685,79,1,1,1,0,1,0,Doctor,Commerce,Accountant
686,54,0,0,1,0,1,0,Business,Commerce,Banker
687,79,1,1,1,1,0,1,Engineer,Commerce,Banker
688,74,1,0,0,0,1,0,Artist,Arts,Designer
689,53,1,0,0,1,1,1,Artist,Arts,Psychologist
690,67,1,1,0,1,1,0,Business,Commerce,CA
691,72,0,1,0,0,1,1,Business,Commerce,Business Analyst
692,91,1,0,1,0,1,0,Teacher,Commerce,Banker
693,65,0,0,0,1,0,1,Doctor,Arts,Designer
694,93,0,1,0,1,1,1,Business,Commerce,Accountant
695,64,0,1,0,0,1,1,Doctor,Arts,Designer
696,85,1,0,0,1,0,0,Artist,Arts,Designer
697,71,1,1,1,0,0,1,Artist,Commerce,Business Analyst
698,95,1,1,0,0,1,1,Doctor,Science,Data Scientist
699,50,0,0,0,1,0,0,Artist,Arts,Journalist
700,99,1,0,0,1,1,0,Business,Commerce,Business Analyst
701,61,0,1,0,0,1,0,Engineer,Arts,Psychologist
702,63,1,1,0,0,0,1,Doctor,Arts,Designer
703,86,0,0,0,1,0,1,Artist,Arts,Historian
704,75,1,0,0,0,1,0,Teacher,Arts,Designer
705,57,0,0,0,1,0,1,Engineer,Arts,Journalist
706,67,0,0,1,1,1,1,Engineer,Commerce,Accountant
707,62,0,0,1,1,0,0,Business,Commerce,CA
708,73,1,1,0,1,1,1,Engineer,Arts,Designer
709,71,0,1,1,0,1,0,Teacher,Commerce,Banker
710,75,0,1,0,0,1,0,Engineer,Arts,Journalist
711,97,0,1,1,1,1,0,Doctor,Commerce,Banker
712,77,1,1,1,1,0,1,Doctor,Commerce,Business Analyst
713,78,0,1,1,0,0,0,Business,Commerce,Banker
714,85,0,0,1,0,1,0,Teacher,Commerce,Banker
715,81,1,0,1,0,1,1,Artist,Commerce,Accountant
716,65,1,1,1,1,0,0,Business,Commerce,Business Analyst
717,65,1,1,0,1,0,1,Doctor,Arts,Journalist
718,83,1,1,1,0,1,0,Engineer,Commerce,Accountant
719,64,1,1,1,0,0,0,Teacher,Commerce,Accountant
720,89,0,0,0,1,0,0,Doctor,Arts,Journalist
721,65,1,1,0,0,0,1,Teacher,Arts,Journalist
722,80,1,1,0,0,0,1,Business,Commerce,Business Analyst
723,67,0,1,0,0,0,1,Business,Commerce,Business Analyst
724,79,0,0,1,0,1,0,Doctor,Commerce,Accountant
725,63,0,1,0,1,1,1,Business,Commerce,Banker
726,62,1,1,0,1,0,1,Teacher,Arts,Historian
727,83,1,1,1,0,0,1,Engineer,Commerce,Business Analyst
728,75,0,0,1,1,1,1,Engineer,Commerce,CA
729,69,0,1,1,0,0,0,Engineer,Commerce,Accountant
730,90,1,0,0,1,0,0,Artist,Science,Software Engineer
731,55,1,1,1,1,1,1,Artist,Commerce,CA
732,94,1,0,1,0,1,0,Doctor,Commerce,CA
733,99,0,1,0,0,1,0,Teacher,Arts,Journalist
734,88,0,0,0,1,1,0,Business,Commerce,Banker
735,83,0,1,0,0,0,0,Doctor,Arts,Designer
736,53,1,1,0,1,1,0,Artist,Arts,Psychologist
737,66,0,1,1,0,1,0,Engineer,Commerce,CA
738,95,0,1,1,1,0,0,Engineer,Commerce,CA
739,84,1,0,1,0,0,1,Business,Commerce,CA
740,66,0,1,1,0,1,0,Artist,Commerce,Business Analyst
741,86,0,1,0,0,1,1,Doctor,Arts,Psychologist
742,99,0,1,1,0,0,0,Teacher,Commerce,Banker
743,80,1,0,1,0,0,1,Business,Commerce,CA
744,53,1,0,0,1,1,0,Doctor,Arts,Journalist
745,57,1,0,1,0,0,0,Business,Commerce,CA
746,87,0,0,1,1,1,1,Artist,Commerce,Accountant
747,76,1,0,1,1,1,0,Engineer,Commerce,CA
748,83,0,0,1,0,0,0,Engineer,Commerce,Banker
749,61,0,0,1,1,0,0,Artist,Commerce,CA
750,98,0,1,1,0,1,0,Doctor,Commerce,Banker
751,75,1,0,0,0,0,1,Business,Commerce,Business Analyst
752,79,0,1,1,0,0,1,Teacher,Commerce,Accountant
753,50,0,1,1,0,1,0,Artist,Commerce,Accountant
754,95,1,0,0,0,1,0,Business,Commerce,Accountant
755,53,0,1,0,1,0,0,Business,Commerce,CA
756,86,1,1,1,1,1,0,Artist,Science,Pharmacist
757,97,1,1,0,0,0,0,Doctor,Science,Doctor
758,67,1,0,0,1,1,0,Teacher,Arts,Psychologist
759,64,0,0,1,1,1,0,Artist,Commerce,CA
760,69,1,0,0,0,0,0,Engineer,Commerce,Business Analyst
761,86,1,1,1,1,1,1,Teacher,Science,Pharmacist
762,88,1,1,0,0,0,0,Artist,Science,Data Scientist
763,82,1,1,1,0,1,0,Teacher,Commerce,Business Analyst
764,73,0,0,1,1,1,1,Doctor,Commerce,Accountant
765,63,0,1,1,0,1,0,Teacher,Commerce,CA
766,65,1,0,1,1,1,1,Engineer,Commerce,CA
767,58,0,1,1,0,0,1,Business,Commerce,Accountant
768,66,0,0,1,0,1,1,Artist,Commerce,Business Analyst
769,72,1,1,0,0,0,1,Business,Commerce,CA
770,69,1,0,1,0,0,0,Engineer,Commerce,Accountant
771,52,1,0,1,0,0,0,Teacher,Commerce,CA
772,79,0,0,0,0,1,1,Business,Commerce,CA
773,88,0,1,1,1,0,1,Engineer,Commerce,Accountant
774,70,1,1,0,1,0,1,Doctor,Arts,Psychologist
775,88,1,1,0,0,0,0,Teacher,Science,Software Engineer
776,51,1,1,1,0,1,1,Doctor,Commerce,Business Analyst
777,56,1,1,1,0,0,1,Artist,Commerce,Banker
778,90,1,1,1,0,1,1,Artist,Science,Pharmacist
779,69,1,1,0,1,0,1,Doctor,Arts,Psychologist
780,62,1,1,0,0,1,0,Business,Commerce,Banker
781,78,1,1,1,1,1,0,Teacher,Commerce,Banker
782,74,1,1,0,1,0,0,Artist,Arts,Journalist
783,87,1,1,1,1,1,0,Engineer,Science,Software Engineer
784,65,1,1,1,0,0,0,Teacher,Commerce,CA
785,84,1,0,0,1,1,0,Doctor,Arts,Journalist
786,97,1,0,1,0,0,1,Engineer,Commerce,Banker
787,64,0,1,1,1,1,0,Teacher,Commerce,Accountant
788,51,1,0,0,0,0,1,Engineer,Arts,Journalist
789,79,0,0,0,0,1,0,Engineer,Arts,Journalist
790,60,1,1,1,1,0,1,Engineer,Commerce,Business Analyst
791,88,1,1,0,0,1,1,Artist,Science,Pharmacist
792,88,1,0,0,0,1,1,Business,Commerce,CA
793,80,0,0,0,1,0,1,Artist,Arts,Historian
794,50,1,1,1,1,1,0,Artist,Commerce,Business Analyst
795,92,1,0,0,0,0,0,Doctor,Commerce,Business Analyst
796,72,0,1,0,0,0,1,Doctor,Arts,Historian
797,91,1,0,1,0,1,0,Business,Commerce,CA
798,65,0,0,1,0,0,1,Doctor,Commerce,Banker
799,72,0,1,0,1,0,1,Doctor,Arts,Psychologist
800,79,0,1,0,0,1,0,Engineer,Arts,Designer
801,86,1,0,0,1,0,0,Engineer,Science,Pharmacist
802,91,0,0,1,0,0,1,Artist,Commerce,Business Analyst
803,71,0,0,1,0,0,0,Engineer,Commerce,Business Analyst
804,99,0,0,1,1,1,0,Artist,Commerce,CA
805,86,1,0,0,0,0,1,Teacher,Arts,Historian
806,94,1,0,0,1,1,0,Teacher,Arts,Psychologist
807,74,0,0,1,1,0,0,Artist,Commerce,CA
808,93,0,1,0,1,0,0,Teacher,Commerce,CA
809,58,1,1,0,0,0,0,Business,Commerce,Business Analyst
810,51,1,0,0,1,0,1,Doctor,Arts,Historian
811,91,1,1,0,1,0,1,Teacher,Science,Software Engineer
812,79,1,1,0,0,0,0,Teacher,Commerce,Business Analyst
813,85,0,0,1,0,0,0,Teacher,Commerce,Banker
814,60,1,1,0,1,0,0,Artist,Arts,Journalist
815,90,1,1,1,1,1,1,Engineer,Science,Software Engineer
816,76,1,0,0,1,0,0,Teacher,Commerce,Banker
817,76,1,1,0,1,0,1,Engineer,Arts,Historian
818,70,0,1,1,1,1,1,Engineer,Commerce,Business Analyst
819,64,0,0,1,1,0,0,Teacher,Commerce,Banker
820,82,0,1,0,1,0,1,Artist,Arts,Designer
821,79,1,1,0,0,0,1,Teacher,Arts,Designer
822,60,0,0,1,1,1,0,Doctor,Commerce,CA
823,84,0,1,0,1,1,1,Engineer,Arts,Journalist
824,87,0,0,1,0,1,0,Teacher,Commerce,Accountant
825,52,1,1,1,1,0,1,Business,Commerce,Accountant
826,90,1,0,1,0,0,0,Artist,Commerce,CA
827,75,1,1,1,0,0,0,Teacher,Commerce,CA
828,97,0,0,1,1,0,1,Teacher,Commerce,Banker
829,83,1,1,0,0,0,0,Artist,Commerce,Banker
830,62,1,0,0,1,1,1,Business,Commerce,Business Analyst
831,98,1,1,1,0,1,1,Engineer,Science,Data Scientist
832,50,1,0,0,1,0,1,Teacher,Arts,Journalist
833,79,1,1,0,1,1,1,Engineer,Arts,Historian
834,68,0,1,0,0,1,1,Teacher,Arts,Psychologist
835,55,1,1,0,1,1,1,Teacher,Arts,Designer
836,79,0,1,0,1,1,1,Business,Commerce,Accountant
837,98,1,1,1,1,1,1,Business,Science,Pharmacist
838,63,0,1,1,1,0,0,Engineer,Commerce,Business Analyst
839,69,0,1,1,0,1,0,Teacher,Commerce,Accountant
840,52,0,1,1,1,1,1,Business,Commerce,Banker
841,87,1,0,1,1,1,0,Doctor,Commerce,Banker
842,88,0,1,0,0,1,1,Business,Commerce,Banker
843,59,0,1,1,1,1,1,Engineer,Commerce,Accountant
844,70,1,0,0,1,0,0,Teacher,Science,Doctor
845,64,1,0,0,0,0,1,Artist,Arts,Journalist
846,51,0,1,1,0,1,1,Doctor,Commerce,Banker
847,66,0,1,1,1,1,0,Doctor,Commerce,CA
848,92,0,0,0,1,1,0,Doctor,Arts,Designer
849,70,0,1,1,1,0,0,Business,Commerce,Accountant
850,88,0,0,1,0,1,1,Doctor,Commerce,Business Analyst
851,83,1,0,0,0,1,1,Artist,Arts,Historian
852,73,1,1,1,0,1,1,Artist,Commerce,Business Analyst
853,98,1,0,0,1,0,1,Artist,Arts,Psychologist
854,71,0,1,1,0,0,0,Doctor,Commerce,Banker
855,88,1,0,0,0,1,1,Engineer,Arts,Journalist
856,73,1,1,0,1,1,1,Engineer,Arts,Designer
857,72,0,1,0,1,0,0,Doctor,Commerce,CA
858,87,0,1,1,1,0,0,Artist,Commerce,Banker
859,87,0,1,0,0,0,1,Artist,Arts,Psychologist
860,53,0,1,1,0,0,1,Artist,Commerce,CA
861,74,1,0,0,1,1,1,Artist,Arts,Journalist
862,73,0,0,1,0,1,0,Doctor,Commerce,CA
863,65,1,1,0,1,1,1,Engineer,Arts,Journalist
864,57,1,0,0,0,0,1,Artist,Arts,Historian
865,95,0,0,0,1,1,1,Business,Commerce,Accountant
866,72,0,0,0,0,1,1,Engineer,Arts,Journalist
867,59,1,1,0,1,0,1,Artist,Arts,Journalist
868,90,0,0,0,0,0,1,Business,Commerce,Banker
869,86,0,1,0,1,1,0,Business,Commerce,Accountant
870,96,1,0,1,0,0,1,Business,Commerce,CA
871,63,1,1,0,1,1,0,Artist,Arts,Psychologist
872,68,1,0,1,0,1,0,Teacher,Commerce,Business Analyst
873,77,0,0,1,1,0,0,Teacher,Commerce,Banker
874,82,0,0,0,0,0,0,Doctor,Commerce,Accountant
875,79,0,0,1,1,1,1,Engineer,Commerce,Accountant
876,61,1,0,1,1,1,0,Engineer,Commerce,CA
877,98,1,1,0,0,1,0,Engineer,Science,Software Engineer
878,64,1,1,1,0,1,1,Artist,Commerce,Banker
879,72,0,1,0,1,0,1,Doctor,Arts,Journalist
880,90,0,0,1,0,1,0,Business,Commerce,Business Analyst
881,90,1,0,0,1,0,1,Engineer,Arts,Designer
882,74,1,0,0,0,0,0,Teacher,Science,Software Engineer
883,88,0,0,0,1,0,1,Teacher,Arts,Psychologist
884,55,1,0,1,1,1,0,Teacher,Commerce,Accountant
885,55,0,1,1,0,0,1,Engineer,Commerce,Accountant
886,79,1,0,0,1,1,0,Teacher,Arts,Psychologist
887,79,0,1,0,1,1,1,Artist,Arts,Psychologist
888,64,1,1,0,1,1,1,Engineer,Arts,Psychologist
889,70,0,0,0,1,0,0,Business,Commerce,Banker
890,86,1,1,1,0,1,1,Artist,Science,Software Engineer
891,98,1,0,0,1,0,0,Artist,Commerce,CA
892,70,0,0,1,0,0,0,Business,Commerce,Banker
893,95,1,0,1,0,0,0,Doctor,Commerce,Accountant
894,88,1,1,0,0,1,1,Business,Science,Software Engineer
895,82,1,0,1,1,1,1,Artist,Commerce,CA
896,84,0,1,0,1,1,0,Business,Commerce,Accountant
897,90,0,1,0,0,0,0,Business,Commerce,Banker
898,71,1,1,1,1,1,0,Doctor,Commerce,CA
899,87,1,1,1,0,1,1,Engineer,Science,Pharmacist
900,92,1,1,1,1,1,1,Doctor,Science,Pharmacist
901,69,0,0,1,0,1,0,Doctor,Commerce,CA
902,51,0,1,0,0,1,1,Engineer,Arts,Psychologist
903,66,0,1,0,1,0,0,Teacher,Commerce,Business Analyst
904,79,1,1,0,0,0,1,Teacher,Arts,Designer
905,58,1,0,0,1,1,1,Artist,Arts,Journalist
906,85,1,1,1,1,0,1,Engineer,Science,Software Engineer
907,99,0,1,0,0,1,0,Engineer,Arts,Designer
908,81,1,0,0,0,1,1,Teacher,Arts,Journalist
909,96,1,1,0,0,0,0,Artist,Science,Software Engineer
910,68,0,0,0,0,0,1,Artist,Arts,Psychologist
911,73,1,1,1,1,1,0,Engineer,Commerce,Accountant
912,84,1,1,0,1,1,1,Artist,Arts,Journalist
913,65,1,0,0,1,0,1,Doctor,Arts,Journalist
914,71,1,1,1,1,1,1,Artist,Commerce,Accountant
915,95,0,1,0,0,1,0,Teacher,Arts,Historian
916,51,1,1,1,0,0,1,Artist,Commerce,CA
917,76,0,0,1,0,0,0,Artist,Commerce,Accountant
918,99,0,0,1,0,1,1,Teacher,Commerce,Business Analyst
919,77,1,1,1,0,1,0,Engineer,Commerce,CA
920,74,1,0,0,0,1,0,Artist,Arts,Designer
921,59,0,0,0,1,0,0,Teacher,Arts,Journalist
922,64,1,1,1,0,1,1,Business,Commerce,Banker
923,75,1,1,0,0,1,1,Artist,Arts,Designer
924,97,0,0,0,0,1,1,Engineer,Arts,Journalist
925,58,1,0,0,1,0,0,Teacher,Commerce,Accountant
926,73,0,0,1,0,0,1,Artist,Commerce,Banker
927,56,1,0,0,1,1,0,Doctor,Arts,Psychologist
928,89,0,1,0,0,0,0,Teacher,Science,Pharmacist
929,88,1,1,0,0,1,1,Doctor,Science,Data Scientist
930,83,1,1,0,0,1,1,Artist,Arts,Designer
931,91,1,1,0,1,1,0,Business,Science,Pharmacist
